isin,buyvolume,sellvolume
isin15660,1602993.9117031388,1614335.410053412
isin15661,1603902.4283674348,1614686.7120793918
isin15698,1566850.2651832451,1574131.7020548049
isin15700,1582481.8754271467,1594040.1763834015
isin15732,1425084.7286198132,1425807.4597419822
isin15742,1575936.3271678879,1583881.088050334
isin16237,1434738.9217122397,1435641.4987917764
isin16588,1588936.2007604833,1600818.9554945673
isin16759,1450064.6148915435,1453309.7004299788
isin16760,1449223.5575601901,1456548.169051843
isin9570,4810158.0543055562,5110926.4993750555
isin12155,4168694.3846668885,4438226.9602540471
isin12156,4041661.7015616796,4303571.0953279249
isin12157,4174945.3247210849,4441060.9941122206
isin12158,4144910.6443681004,4410407.8264423003
isin12159,4282795.2032653084,4555953.8467343738
isin12160,4214862.0134332906,4484885.0482099643
isin12161,4248090.6395791778,4520280.1294038892
isin12162,4265094.4031595197,4536752.1575755095
isin13017,4886017.3117833342,5189233.0761774695
isin13018,4706611.5137841934,4998176.956929896
isin13019,4886170.0339094168,5189306.4154985053
isin13020,4886212.2419186812,5187689.3446089057
isin13395,4746579.1560805431,5042681.81755888
isin13396,4852402.1596817961,5155766.0073909927
isin13397,4855651.612984865,5159319.605019303
isin13398,4783031.8674076358,5081984.450702304
isin13399,4854309.7348372405,5157842.6860516286
isin13400,4856692.0705168387,5160487.1337453974
isin13401,4844529.4414080065,5147272.9917666661
isin13402,4847040.4308854835,5150098.6966846967
isin13403,4846329.0858290354,5149625.2447561771
isin13404,4839980.0692632664,5143036.0770584838
isin13405,4901475.7093559355,5207947.6909469217
isin13406,4927900.7170110736,5236365.4695012402
isin13407,4905899.0641710656,5213255.0775145404
isin13408,4492745.9550194824,4769606.4117776928
isin16411,4432108.6867074892,4715525.8324277299
isin17072,4277131.0931188026,4558481.797812243
isin17073,4272466.5382913193,4552041.0128978798
isin10082,489292.98311039456,501428.28336153331
isin10083,488103.8885036243,500019.96068667475
isin10682,483459.34771240893,493828.80948590126
isin10683,480359.03528616379,490550.24641346867
isin11363,482151.82991513365,492543.83302908397
isin12139,485000.22513193527,495550.95866644307
isin12140,481901.70740620786,491720.67821242078
isin12141,485121.21433493902,495594.69352447946
isin12142,482090.11534460209,491817.25306299358
isin12143,483866.49469540623,494371.92324787629
isin12177,470727.46474537865,480409.76464123576
isin13969,446501.75381637219,455857.28302346688
isin9447,458211.84367093683,538744.11257465195
isin9448,458727.57399236108,537834.74105608871
isin9449,459659.45200513484,540351.79734712071
isin9450,458793.00184349919,537760.88548382733
isin9451,460201.59709213028,540796.70579327387
isin9454,461493.40114614024,542194.72856683354
isin9455,459505.96874582896,538401.41791850189
isin10680,476907.35852742719,545949.49846207851
isin10681,477114.75440503866,545117.71736001025
isin15841,401210.60028344195,470466.01327776228
isin16993,450978.60405859968,529253.57068829017
isin16994,452962.05268095428,531561.45209493942
isin16997,453232.15314267308,531390.48360571999
isin16998,455687.79963043326,534502.62172420998
isin16999,455956.24057753821,534929.86418435199
isin17313,352820.64657719026,407904.90681296989
isin15347,657455.76784818585,824408.62023459445
isin15348,679647.06184290373,855685.50907375559
isin15349,662607.49514044973,830922.17877112003
isin15350,652411.25705272576,817528.27148245194
isin15351,682812.65076836862,859771.60700011428
isin15352,680878.40724830842,857625.58169055381
isin15353,680700.4182810036,857366.90323216841
isin15354,680602.44632093736,857204.60602038703
isin15355,682209.87160328345,859007.72840730683
isin15356,680366.74218979187,856889.53841059306
isin15357,677943.22291767003,853188.91077301919
isin15358,681442.33058277273,858206.50843012647
isin15369,656295.34857763804,826189.00828940538
isin81,334516.12419965997,210249.72404836194
isin294,291763.97307082766,169805.95221975152
isin1198,321993.074516389,201514.9061322021
isin1569,361822.1110541579,222480.17876571155
isin1570,364871.82602802443,224935.05735481373
isin1592,362913.87577694544,212598.07778225467
isin10102,366276.34272969526,225743.70600534414
isin10103,379560.70528083254,234809.73874004214
isin10104,383844.91510169685,236960.38768121394
isin10105,387117.0012685635,238562.46374606821
isin10106,388347.6427143038,238899.35309008264
isin10107,389417.93319358415,239273.13343911673
isin10108,372745.09904456814,232129.09449417682
isin10109,386837.85761707992,237032.5793561335
isin10110,385004.15644584247,235260.22013359531
isin10111,388242.19180920918,237858.25335793925
isin10112,384552.45715423941,236228.18599507742
isin10651,464132.47354314034,397227.23390801181
isin12938,493488.77970203978,421201.14555402467
isin12991,488799.54861522652,416514.88378372457
isin14121,445009.26544462133,379957.12656915869
isin14201,394804.87779616442,338872.07322232402
isin14202,393276.95128630829,337599.95063928567
isin14203,399254.81942372752,342784.31063793995
isin14206,495212.45974954631,422673.5917099436
isin14207,496545.70187285921,423742.77686504083
isin14208,498708.63620069402,425545.25793723972
isin14210,500357.47420704184,426850.28009525116
isin14213,500733.53221848974,427093.7753664612
isin14319,450528.81468643615,384752.0061163826
isin14320,491787.50113163964,418623.93784218299
isin14321,492802.293241437,421870.61388036999
isin14322,497381.49331804208,424837.38569738308
isin14324,477200.9100180511,407396.84705054178
isin14325,491807.76262033806,418606.88030675513
isin14327,489286.94135535858,416404.73332482023
isin3784,870274.08313274733,929542.36694918096
isin3787,906334.39466843149,966526.13972595439
isin3788,912403.79725644062,972856.88412193442
isin3789,913906.53169260733,974365.20125878672
isin3790,910895.48576495156,971111.30946269457
isin3797,914089.72406649799,973988.12859474379
isin3799,906818.71402523096,969065.17013419361
isin3800,916058.07334004343,976175.06709962559
isin3807,919060.72943958349,978589.56956622831
isin3810,898611.39387819648,959812.90489211783
isin3811,903469.60211592412,963304.37895055744
isin3812,901348.72658263531,959613.95349899423
isin13509,841981.81374411634,898582.38747843937
isin13510,806931.94191740325,860949.75972301816
isin11874,2052970.8745956607,1735770.9389565189
isin13211,1933693.1931055293,1628621.6036801555
isin13227,1978896.1026037931,1671790.0549502994
isin13228,1986831.6654058262,1678329.1050071395
isin13230,1984032.7752424467,1676032.5935309653
isin13950,2001407.9747389853,1686381.1349537834
isin14229,1760503.4986472232,1487466.7100951853
isin14231,1727180.8100001698,1457027.4387243283
isin14752,1675793.7545187867,1411704.0813860968
isin14756,2075746.0616960102,1745065.1510608031
isin15061,2122773.5411772635,1786876.0415059975
isin15080,2315074.3075274299,1934802.2900785843
isin15385,1857985.4075241494,1567200.5857752173
isin12186,1513.0279858401223,940.20878621033387
isin12194,1512.3622018849762,939.24184559599428
isin12199,1511.4902293458222,938.45410345123184
isin12202,1512.6922361310496,939.56924677770314
isin12290,1512.3012481432679,940.65005374720693
isin14150,1521.7996002936684,965.88472557283239
isin14152,1523.3064513646366,965.69335675251455
isin14155,1523.8613169395917,966.4097479402501
isin14156,1523.5137626463552,966.65341144062745
isin14157,1523.5121523320922,966.65316387564462
isin14158,1523.7189632644356,966.64870629298503
isin7547,2508052.6426566113,2293433.9061361491
isin7548,2589494.7183818673,2364738.2946661892
isin7549,2585662.8987108008,2356300.7792398664
isin7550,2591479.9852912854,2361308.0533064851
isin7551,2604234.7669799943,2377831.1498098751
isin7552,2788192.6887618429,2545148.3808345809
isin7553,2775976.6846271316,2528306.6963133416
isin7554,2772826.4553336273,2532742.8611945226
isin7555,2791667.0198759879,2548438.6755097969
isin7556,2772078.3081328231,2524789.8985862797
isin7557,2784870.9299720158,2543008.7427247171
isin7558,2783386.2330117794,2534188.2523667431
isin7559,2783620.4493662906,2539985.3167014197
isin7560,2757826.7488162941,2509737.2270958154
isin7562,2796585.50939753,2551143.6121901819
isin7563,2774993.2489625737,2532458.4743032805
isin7564,2790665.1277234694,2545269.8337286352
isin9027,2441547.0225371197,2231340.6783173257
isin9028,2356514.3369652978,2152087.5512071741
isin9029,2344870.1243850198,2145611.780268738
isin9030,2356039.3244681028,2151421.7925344659
isin9031,2335059.2615513164,2136595.7137436764
isin9032,2351864.3387942985,2147531.1122389412
isin9033,2502965.145631921,2282740.0333093288
isin9034,2499388.8943032143,2274878.8555431431
isin9035,2509336.0695284856,2288055.7685567355
isin9036,2666287.4227438248,2425159.6508046589
isin9037,2674954.4694637819,2438310.0250668381
isin9038,2698947.4137784909,2459487.1495034816
isin9039,2691667.944859745,2447539.9637018489
isin9040,2668097.6239723018,2432724.9835777865
isin9041,2752753.6437018309,2506786.6735462588
isin9042,2735725.4872916997,2485768.4768491639
isin9044,2769278.3969050143,2520222.1718071238
isin9045,2746909.5265359976,2494319.0531442487
isin9047,2772134.8034016173,2522141.2054912443
isin9048,2748738.2280231626,2495290.794597385
isin9051,2754237.6621203977,2505343.6363131129
isin9052,2732925.5338779208,2480475.5713758725
isin9054,2074039.18093868,1900529.1112533542
isin15718,2185162.7460176279,2047768.089652576
isin15719,2233145.3725206433,2092088.6230557153
isin15735,2135008.3760572309,1996672.9446790868
isin5713,1655759.7259251168,1590309.7164017071
isin7142,2071588.9320876771,1986275.7818443733
isin7143,2077911.3474636376,1991266.123744433
isin7144,2045680.2719256484,1963247.2829953125
isin7145,2075878.9436558424,1990549.0697695592
isin7148,2085203.5863733727,2006847.1292032313
isin7149,2065931.6660878093,1988536.1916526163
isin7151,2096988.5731460906,2015088.0427554972
isin7153,2129659.3179681445,2050514.6821140521
isin7154,2127671.2216429431,2048821.1082683804
isin6860,48527.155669655251,61037.579667814469
isin6869,48443.80639361115,60934.516278628929
isin6873,48498.928004747788,61000.492289335889
isin6874,48500.133843824347,61003.680270643243
isin6876,48514.01427153869,61021.639937961125
isin6877,48511.18753929581,61017.806730843236
isin6939,48555.125095553456,61076.161639623511
isin6940,48517.440416548801,61032.455356952349
isin6941,48519.476711594922,61034.943238044631
isin6943,48502.131665648965,61011.78266577558
isin6944,48537.647400058602,61055.718337396385
isin6945,48415.090232326933,60902.470990790884
isin6946,48540.262545791004,61059.440275223969
isin6948,48503.229835958969,61011.312545018918
isin9816,49428.225086276761,62163.06005374706
isin9818,49451.971607998501,62192.349891504862
isin9823,49442.093539819536,62182.283731681637
isin9826,49212.115781318447,61894.963437291233
isin9828,49428.269072916286,62165.753294506823
isin9832,49424.547401808159,62161.467045148056
isin9836,49440.789999965971,62179.388330017595
isin9838,49399.288724147882,62123.764033198604
isin9839,49421.921388539355,62156.011132312276
isin9841,49431.535717597559,62167.590573471585
isin9844,49308.677350124475,62016.205179597935
isin9847,49211.475180154783,61895.03818702681
isin9851,49426.572732439679,62164.162720762026
isin9853,49408.519411135807,62138.456046099993
isin9904,49455.59451714062,62195.55004111294
isin9905,49451.933414095365,62189.442724535329
isin9907,49453.659962614496,62194.095298241133
isin9908,49454.426522987174,62192.80740902845
isin9909,49454.299869621645,62192.598006541033
isin9910,49453.351595298729,62191.421965563422
isin9911,49368.611786274058,62088.227815729311
isin9912,49435.227572998025,62170.303193032632
isin9913,49447.05676231924,62184.745817210023
isin9914,49441.089655271426,62177.421128085232
isin9915,49437.131963036176,62173.530613883719
isin9916,49379.580259568771,62100.294614378625
isin9917,49405.09185926371,62128.338783480001
isin9926,49229.52774394046,61911.378419163557
isin9929,49150.749810357789,61810.750472770378
isin9931,49271.106624272499,61960.293442533599
isin10810,272569.44498186267,291206.27378883271
isin10811,255788.64936224167,273286.38582417154
isin10812,271973.63904420438,290524.13202375133
isin10813,272689.83438819472,291546.42137576191
isin10814,273592.05504798039,292552.19151263277
isin10815,275047.63087441429,294423.53257839294
isin10816,273522.77211621555,292713.68941088562
isin10817,274018.06948781549,293193.48353015707
isin10818,278873.32596813439,299715.37748563912
isin10819,278888.65973348153,299706.79827842285
isin10820,279277.95843057905,300210.56861152063
isin10821,276095.19294805755,297428.80951293453
isin10822,277636.01221030194,299352.14964919246
isin10824,276832.51443968451,298532.23505593679
isin1080,785859.80992690672,787275.93528731749
isin1081,790613.61459714477,792176.76719978743
isin9142,769592.12440224935,780021.62355194532
isin11584,801564.4749885801,812852.92680474941
isin11585,805699.0112587664,817008.9269150513
isin11586,795645.36766745232,806616.23336309555
isin14004,695088.16021444381,694663.7233852098
isin14563,813848.862698604,817442.9843109186
isin14564,812687.53897335276,816179.87972629524
isin502,1584159.523832245,1629043.0234260052
isin544,1485942.6079364794,1525334.9007688623
isin703,1596646.1643503485,1640956.7716232846
isin704,1598792.4256307608,1643152.1391749491
isin705,1593076.281497455,1637323.0393377852
isin2407,1640879.9023442105,1682514.383366494
isin2694,1664239.6878523608,1706079.7494716768
isin2695,1666489.7285875098,1708456.8053841067
isin2696,1668431.2205070613,1710431.0774694337
isin2700,1555813.5802885545,1598046.5060867309
isin3777,1673006.5746808504,1714078.6834504248
isin3778,1656145.2123031532,1698136.7274276919
isin4149,1640841.384646378,1679179.3468923904
isin4151,1653446.9479735643,1692539.7099431762
isin4152,1669907.1188665272,1710133.1102570996
isin4413,1671708.400642205,1712039.7635920739
isin4414,1660259.4362642057,1701008.2931524967
isin4440,1640858.2000068754,1678564.0940222454
isin4810,1427549.7498983336,1458503.4941726853
isin4812,1599515.8103418569,1635152.8337240086
isin4814,1669222.6638416168,1708456.7703302903
isin4815,1676053.3080575312,1715441.4562288425
isin5207,1664207.5953323632,1701680.0792565418
isin5283,1663358.8283836357,1701403.2100161384
isin5534,1585381.5090892457,1618184.0131597908
isin5544,1660850.7223954459,1697211.1537409062
isin5545,1639383.9492824266,1675200.1287314533
isin5566,1630081.1712930673,1666718.6955999946
isin5573,1600940.4068737286,1635322.7719726486
isin5576,1648870.315423412,1685406.5004412793
isin5577,1649937.5227225856,1686413.0501398551
isin5578,1652167.2322976128,1688646.5032287233
isin5579,1664796.5578247714,1702187.9492509761
isin5580,1660748.5952738235,1699000.4653265481
isin7446,1614007.7213084975,1647758.5090337223
isin7447,1614071.7991580076,1647825.7639955536
isin7448,1624538.787079226,1660305.2044838136
isin16447,1580264.977471502,1622083.5970794589
isin16448,1287094.0531223305,1327181.2292810332
isin16449,1285658.7671050772,1325706.2137812665
isin16450,1286770.7624912513,1326866.4604845406
isin8767,1174607.5684284237,1234458.8812980512
isin8768,1176620.9154781087,1236640.9443284899
isin8769,1178199.9716134714,1238703.2276855595
isin8770,1178995.2027146746,1239582.0944733834
isin8771,1178011.1528372562,1238469.8727874905
isin9363,1137826.2069662167,1195384.842770918
isin9364,1084006.6358439918,1138925.5367867979
isin10558,869279.06044299027,913458.03090890299
isin10559,920357.1129366199,967161.67788756255
isin10560,759398.17731073732,797361.9050672556
isin10561,1072778.0766062078,1127441.3670012935
isin10562,996971.52733415342,1047631.718795976
isin10563,1085975.3606804879,1141388.7774802591
isin10564,1102905.8917893565,1159327.3197783125
isin10565,1088882.9867035409,1144675.8163817856
isin10566,1112981.3892297286,1170427.1635434476
isin10567,1137526.2370887538,1196269.4778788462
isin10568,1136732.4590939654,1196435.432401265
isin10570,1154130.1352963513,1214957.9110707799
isin12301,867133.89269573346,912175.62959224393
isin14562,909070.38832321472,956310.88746503112
isin16965,998035.2575025711,1049040.6398379961
isin16966,1111489.4296121276,1169469.1980829558
isin16967,1112262.0687377709,1170414.357686484
isin14359,1087487.4829247796,1537547.4740798064
isin14360,1090032.7215909862,1542631.9582740751
isin14361,1090300.9272215914,1541870.7948487818
isin14362,1089716.5559396229,1542320.7891416224
isin14363,1107209.2872708195,1562509.1353636931
isin14365,1102891.2256746897,1555261.1887893891
isin14366,1110755.3803263472,1565848.6085426284
isin14368,1093753.5793292848,1532582.4886302534
isin14369,1106669.8236367218,1555347.3038082344
isin14370,1082584.8852435746,1514468.5291676959
isin14371,1089171.9540023385,1526530.5385680762
isin14372,1094837.0403522723,1535119.787231131
isin6105,613747.89816662937,562190.4771993258
isin7222,611588.57599422231,578364.69793468236
isin7605,565473.5135966565,534089.55685857567
isin7606,563768.68689151597,532217.83268995362
isin8795,639489.40834296565,589807.19463446899
isin8796,598901.04565257847,555442.19561754121
isin8797,647705.20259712765,597224.76355412067
isin10535,670619.50516374013,610062.0474230554
isin10537,670647.21023495798,609814.05216924974
isin10899,650892.41994425585,604938.5484934604
isin12191,682315.86950252834,614849.97816331615
isin13268,630402.44992564013,573615.25394653052
isin15286,601058.43610592035,535790.7620481014
isin16279,548478.37470405083,502530.65296427574
isin16427,549338.0579362656,502502.21876193397
isin17196,566008.65711476211,520995.88099380571
isin17197,563887.80714952946,518220.91558566026
isin17198,565654.75837575051,520390.73617112887
isin17283,594345.79361689731,530060.64804749331
isin17306,600430.04529336712,532324.64694608515
isin360,878138.88382360491,879476.52491025068
isin361,878993.85509159369,880271.48587651842
isin1442,909800.7291566222,913480.89913889533
isin2060,889709.00816850434,890778.94481945061
isin2062,904726.60235890059,907321.05763310788
isin2064,901908.65934602404,904081.37280440645
isin2066,902915.86669351859,906266.43791166099
isin2069,894405.03252665908,896053.42773568828
isin2432,839225.76088271372,843609.33284108189
isin4276,888802.17264883325,898182.35419314401
isin4281,885901.93029105221,897483.91687555227
isin4284,894749.03296873113,905087.79911273788
isin16299,879125.58685126889,881612.79142331087
isin16300,872426.31138640526,874896.24583093252
isin7887,786408.21823980554,993982.84262200852
isin8451,776164.85940162349,981585.19474789791
isin8452,792757.11485111737,992468.30505855067
isin8453,808684.09079010761,1020960.4934119981
isin8454,794019.48566176742,993733.01789798285
isin8455,793445.63510352862,992658.38763148396
isin8456,808445.88749979215,1019968.091952921
isin8457,810254.40974355477,1022886.3118018589
isin8458,809377.61675880034,1021681.0395541746
isin8459,810722.53159133228,1022875.9107469355
isin8460,784956.09616357822,991541.71963259811
isin8661,779945.81120105786,985421.38175287016
isin8662,781356.06822163658,987258.71548450075
isin8663,793436.4951100027,1001302.8795515205
isin8664,782807.01965129247,989051.85157485388
isin8665,792690.722128639,1000272.9048252329
isin8666,797254.02598778915,1006086.0153958313
isin8667,767946.29796406149,962174.51818071178
isin8668,769277.91461342992,971758.14946674509
isin8669,775140.39032270771,977793.18517454958
isin8689,706842.80004717724,885974.94503124314
isin8690,709734.74395515444,889546.72555017716
isin8698,782549.25801508559,986650.76962382242
isin8703,796436.71947843337,1003432.9049869175
isin8704,729901.86981048225,919223.88031919999
isin8709,798480.23153695243,1005488.5775637683
isin8746,785178.86452436389,978059.39983631659
isin8748,792923.42349361582,987255.08340625104
isin8750,795689.12519595551,990350.88616952265
isin8752,795667.73589774233,990116.45036232087
isin8881,702398.01815275499,884380.70464451832
isin9764,738128.71029576706,929609.96802016953
isin10385,782794.08297062304,978378.56057480525
isin10388,797198.90036172618,993537.13677364902
isin10390,793898.32120142982,988813.7289030212
isin11860,769687.04767601157,954652.25654321676
isin12504,693170.6152747157,867972.33667570725
isin12505,711281.80656775518,889426.88212398475
isin12561,679937.15747673577,835163.55977030331
isin12562,719343.20103128988,876217.71493526734
isin12563,720011.91810221958,876624.04569947161
isin12564,719206.56814062293,875932.47684067313
isin12565,719551.02687088319,876153.42132581049
isin12566,719623.74841546465,876043.93763620919
isin13662,716570.89391099603,884473.65605259885
isin13664,714621.33313039574,882156.57541850791
isin13665,717076.88589281635,884859.80614049779
isin13668,720403.75619475439,888401.89719722921
isin13669,717835.42543984123,885400.39657899132
isin15171,718952.12873184693,888102.26196413836
isin15172,721484.0335098051,890890.18314017565
isin15173,722592.46740034083,891608.20218183135
isin15174,721826.94676402421,891324.94670645008
isin15175,724559.28676654759,893813.14840401383
isin15176,705663.99721846124,863302.48992728896
isin15177,611749.31711819058,750629.78222079354
isin15178,679298.44637822011,839019.21906174487
isin15179,613440.09009567637,752896.44948063104
isin15180,604673.84166549263,741104.51817049016
isin15552,32871.934657797065,27868.63255184051
isin16157,35738.835937022282,30500.592627346214
isin16158,37422.870474983312,31598.253791435785
isin16537,29819.204813515702,25205.916023234913
isin7835,1658846.8273848055,1529562.3962334811
isin7853,1845876.0389392979,1706232.1777893868
isin7854,1849367.729611757,1709213.7131215332
isin8277,1835824.3605996261,1693202.4352860614
isin8278,1877327.9059266476,1736507.226796471
isin10952,1947205.7571471306,1801993.7245286799
isin10954,1949052.1076492397,1796863.2597504586
isin11405,2066883.8843523914,1913040.5352824084
isin11406,2114953.1704908195,1956647.1532333165
isin11407,2152307.8431019732,1991189.0809886486
isin11408,2129623.7899960945,1965684.4278316759
isin11409,2156094.6784214471,1995636.6789388587
isin11410,2144021.726813986,1978418.8162519545
isin11411,2173196.2926052813,2011100.2033904963
isin11412,2186676.6949400511,2022123.8765223366
isin11413,2163947.4965837458,1996518.9299892092
isin11414,2183325.1968011353,2018889.8120208539
isin11415,2158847.7126964987,1991697.5476736298
isin11416,2182074.7896006624,2010818.8568512003
isin11417,2214384.6506265928,2045120.8866314336
isin11418,2209755.6093899002,2042609.1640056621
isin11419,2177588.7507109228,2005519.7771559064
isin11420,2217055.4027494467,2046108.3561354503
isin11421,2199553.8022396076,2032036.2717416785
isin11422,2183279.4364142041,2015859.0000136078
isin11423,2123060.5672761234,1949452.0066299213
isin11424,2168876.184299686,2001440.9215183249
isin11425,2101867.2056344296,1930635.7450424863
isin11426,2107515.7889622962,1934691.4841573862
isin11427,2062847.6791380642,1892913.5378949384
isin15593,2081810.6817909931,1925372.8343093852
isin709,571045.84959340794,712616.19978236279
isin5463,679379.89408823347,848670.57334435591
isin5572,493561.48075497762,611677.74051485059
isin7328,690696.66079474438,862288.991114398
isin7586,564328.57162871072,698356.49259951629
isin8887,653912.84759090038,815582.33392961265
isin8909,683879.05910610512,853265.75709330884
isin8931,707918.30860355916,883673.61189218098
isin9224,538473.27012435801,665563.71125534759
isin11266,572272.61153146077,714983.25562558614
isin11283,435219.81051846279,547139.61254721938
isin11369,622960.41798099654,777487.71921226417
isin11370,624506.87052137835,779416.8984244169
isin11374,630340.34111727448,786430.1771909442
isin11871,607182.17030539422,758749.73557712312
isin12471,679577.23369263439,848307.26665263122
isin387,8938.3286941247425,13979.830451945158
isin678,8231.3940535901329,12318.130072507705
isin2539,7879.4031173086742,11664.9251623818
isin4079,6789.170181506086,9775.4322199452363
isin4631,7954.1971842179137,11734.4098242819
isin9006,1110536.9022892872,1200121.4388781416
isin9007,1103610.0152613313,1191740.6720606152
isin9008,1123905.8785106626,1214792.8116779209
isin10741,1149680.2094617176,1249817.0364330832
isin10742,1154247.9908312606,1254320.5292819245
isin10743,1144931.8086035377,1244073.5145102078
isin10744,1154101.2875431532,1254568.9521032537
isin10745,1147589.9666833431,1245730.7834637999
isin10746,1161211.1450012575,1261887.2180597296
isin10747,1161165.1533304155,1263548.9091551625
isin10748,1146066.1907059068,1245739.3211588683
isin10749,1155506.5747247715,1256800.2343753139
isin11557,1060562.8895517089,1137617.3438970493
isin11558,1053564.5029536339,1128995.2295397609
isin11560,1082443.8888027391,1164068.2185294367
isin11561,1088211.2967321191,1170325.6981103425
isin11562,1082789.0495798492,1163608.0555609362
isin11563,1072900.0838872923,1152676.792283976
isin12147,1064806.0966180011,1145913.7243305107
isin12148,1069865.8971793575,1151152.1240631801
isin13982,1073685.5652754365,1162089.4143519287
isin13983,1071275.6935008215,1160891.24006059
isin17035,1096824.9341037998,1192912.9792729546
isin17036,1104367.3793604332,1200288.0734748065
isin17037,1097116.7227823064,1193123.5827094305
isin10495,438198.18048471044,434286.54770415864
isin11016,461050.03304304084,456783.5524385827
isin12648,444386.35986090882,440762.27034508582
isin12684,464288.91626246204,458697.17966478993
isin13148,452128.2577666447,447769.44835176965
isin13157,354273.11446857161,348793.7841469305
isin13215,471232.65409012238,472830.32840783364
isin13216,471540.6286347573,472653.20132586738
isin13593,465225.79899233126,462773.91950183437
isin13594,460405.34163329523,456828.8772409677
isin13595,463250.46196852525,462955.90054407582
isin14473,370111.83597989997,363216.28096572513
isin14474,375755.52096237114,369995.05842471676
isin14543,406869.8181649727,398720.58154525887
isin14544,407604.35281475115,400735.6015414545
isin14545,408584.10315103811,401089.50664594851
isin14905,439695.47077604313,439475.11676480237
isin15302,425003.64498144115,442324.6228745702
isin15303,418315.73688323604,437780.81418334134
isin15304,419924.16471430345,439087.5596864174
isin15305,423677.87893573497,441666.05204238778
isin15306,424555.73339917959,442213.85467166227
isin9014,1498771.7998670074,1595988.7137646964
isin9015,1622330.9682531992,1727669.4179764572
isin9016,1494859.3155250973,1593027.4430386694
isin9017,1611411.2536558001,1713696.4290082515
isin9018,1653971.9672863563,1755160.2467076131
isin12069,1621645.3984325468,1728122.3939507001
isin12070,1632514.7219127747,1738682.6585006574
isin12071,1635556.7497218407,1739961.0204864843
isin12072,1646397.1436925721,1752303.1492925468
isin12073,1635404.4195257763,1742395.6538082934
isin12074,1685965.0125755132,1790036.7897187478
isin12075,1681818.4027980948,1785362.9549920158
isin12076,1645509.8370876112,1749310.0486634371
isin12077,1649281.4688759439,1754057.6362738835
isin12078,1657132.9784455455,1762883.9720978329
isin12079,1687165.8499918783,1789610.0050126112
isin12080,1623213.8311804112,1726021.7971987317
isin12081,1628731.2383513851,1734580.9422610006
isin12082,1640423.8312766796,1746593.2137805035
isin12083,1654400.5472944868,1755535.6235614344
isin12084,1614424.976588404,1720888.5115184155
isin12085,1622308.5354572602,1728844.0865478865
isin138,3518025.7753565158,3951761.1709748572
isin139,3339008.147683145,3753666.7066000826
isin141,3566960.3089870643,3998764.6801676112
isin142,3581541.2543555126,4023944.643727988
isin143,3610544.7872427613,4063502.6202965728
isin144,3546489.8402374405,3981657.363239204
isin145,3601748.3204870168,4046986.3027568269
isin146,3564488.8773381328,3997333.1848803493
isin147,3638532.2801242005,4095170.8878171733
isin148,3642345.2134759007,4099085.3441826561
isin149,3578912.8624869389,4015078.3561026063
isin150,3603253.0013020416,4063343.9118463928
isin151,3634849.6159758931,4090301.8812192208
isin152,3611053.8930561692,4071216.1059370446
isin155,3603398.4427266414,4058781.8749292446
isin157,3627191.8808661769,4085875.1676037996
isin158,3069537.3095926112,3466533.4436637713
isin159,3622401.3837341596,4079197.3577841213
isin160,3253392.9296478657,3669027.6305446019
isin162,3064181.9013525536,3461374.3800783115
isin164,3281175.5473776166,3698084.9846182885
isin174,3602425.3781163483,4059096.0845111753
isin175,3346815.4665937782,3781070.8716674196
isin176,3597443.0338601894,4047494.8253918109
isin177,3612818.4878648678,4064865.5537563856
isin179,3386273.5243336931,3817106.0683635888
isin180,3624470.043221199,4078195.3057229477
isin183,3521674.970179562,3955045.9818695635
isin185,3324573.9902109783,3739712.8978259997
isin186,3562033.2651778948,3998080.382283085
isin1197,3542076.4327725056,3968537.778586301
isin1265,3072955.3228614596,3463732.7986842976
isin1270,3423062.9578272435,3865861.3513514185
isin1274,3429164.1016495493,3869736.1750318538
isin2342,3488648.1139055383,3929209.3047053809
isin2545,3416500.3372899564,3822484.9958654717
isin2546,3547566.8610188114,3999951.5591070526
isin2547,3588649.2874485869,4042412.8936469476
isin2549,3590464.3212915612,4036502.0257464447
isin2876,3434319.8517110315,3863372.4191853618
isin4911,3372336.6889470699,3797174.2086348003
isin4912,3352597.7409934159,3778244.5831133891
isin12321,3534165.1551167327,3970221.227816442
isin12322,3553211.8066444304,3991144.7120742528
isin17172,3529215.0891129184,3966271.6386771449
isin372,226275.77294858906,213686.24743644378
isin373,236019.23717213582,222835.20121789389
isin374,219397.72464750754,203436.97056579817
isin375,255012.59992751616,239778.8494718576
isin376,237132.77528629717,218704.70352671621
isin377,237327.41758814751,218895.37453973669
isin378,235285.32854905716,217466.10478080282
isin379,254872.66312430793,239548.22470476507
isin380,257656.6519731133,241567.95120675693
isin381,257725.5954964924,241936.48382944116
isin4448,92923.457308378216,75121.768373982573
isin4449,84253.715681567715,70698.474413430929
isin4970,83959.227405587517,70459.408549706946
isin4971,92825.601130960582,75057.26256173318
isin5711,1342636.5074294286,935219.32164683135
isin7040,1282216.3439250521,898334.39593331364
isin7041,1301552.929864886,910624.62414351711
isin7042,1320089.1639046229,922835.44272070867
isin8576,1481132.5163112383,1017233.4101582854
isin8862,1385770.994321055,965881.4418362513
isin8863,1426952.939965893,989568.83137628413
isin8864,1409089.2290193848,976868.12732968654
isin8865,1438485.0539345646,995250.01174030395
isin8866,1429458.4349335514,985756.67259586102
isin10053,1389833.4292198201,957909.63448151457
