isin,time,price,side,volume,timeofday,date
isin10059,Mon  4Apr16 12:41:58.000 pm,107.08956317801767,S,12570000,Afternoon, 4Apr2016
isin10059,Mon  4Apr16 01:16:04.000 pm,107.0445336833162,B,12570000,Afternoon, 4Apr2016
isin10059,Mon  4Apr16 04:22:34.000 pm,107.00788176902434,B,220000,Afternoon, 4Apr2016
isin10059,Fri 15Apr16 03:13:21.000 pm,107.61002036096238,B,1050000,Afternoon,15Apr2016
isin10059,Fri 29Apr16 10:02:45.000 am,107.74092005486196,B,330000,Morning,29Apr2016
isin10059,Fri 20May16 01:26:56.000 pm,107.71369291853082,B,2090000,Afternoon,20May2016
isin10059,Fri  3Jun16 03:16:55.000 pm,107.40162804827426,B,11510000,Afternoon, 3Jun2016
isin10059,Fri  3Jun16 03:26:50.000 pm,107.33041861479288,S,5240000,Afternoon, 3Jun2016
isin10059,Fri  3Jun16 03:30:30.000 pm,107.3209938368321,B,5240000,Afternoon, 3Jun2016
isin10059,Thu  2Jun16 09:50:52.000 am,107.75139203037391,S,11510000,Morning, 2Jun2016
isin10059,Thu  2Jun16 10:38:42.000 am,107.76081680833468,S,2090000,Morning, 2Jun2016
isin10059,Thu  2Jun16 02:24:17.000 pm,107.7869967471146,S,120000,Afternoon, 2Jun2016
isin10059,Thu  2Jun16 04:24:16.000 pm,107.6937961650581,B,11510000,Afternoon, 2Jun2016
isin10059,Wed 20Apr16 10:15:44.000 am,107.48959264257476,S,370000,Morning,20Apr2016
isin10059,Wed  4May16 10:49:52.000 am,107.71578731363323,B,400000,Morning, 4May2016
isin10059,Thu 19May16 09:50:13.000 am,108.04879613491374,S,10000,Morning,19May2016
isin10059,Thu 19May16 11:32:57.000 am,107.79956311772897,B,2090000,Morning,19May2016
isin10059,Thu 31Mar16 10:00:23.000 am,106.78482869061945,S,4200000,Morning,31Mar2016
isin10059,Thu 26May16 09:11:02.000 am,107.64248348504947,B,60000,Morning,26May2016
isin10059,Wed 27Apr16 11:01:06.000 am,107.73673126465717,B,140000,Morning,27Apr2016
isin10059,Wed 27Apr16 02:49:08.000 pm,107.8760085389663,S,100000,Afternoon,27Apr2016
isin10059,Fri 27May16 01:57:36.000 pm,107.76919438874427,B,230000,Afternoon,27May2016
isin10059,Fri 27May16 04:06:36.000 pm,107.85087579773759,S,1260000,Afternoon,27May2016
isin10240,Tue 29Mar16 02:24:49.000 pm,111.3275716677103,B,5000,Afternoon,29Mar2016
isin10240,Tue 29Mar16 03:13:56.000 pm,111.84698165310381,B,5000,Afternoon,29Mar2016
isin10240,Tue 22Mar16 03:36:11.000 pm,111.56633270938312,B,10000,Afternoon,22Mar2016
isin10240,Wed 23Mar16 11:53:06.000 am,110.11596410097583,B,5000,Morning,23Mar2016
isin10240,Thu 17Mar16 12:40:14.000 pm,111.74749788574013,S,100000,Afternoon,17Mar2016
isin10240,Thu 17Mar16 12:47:50.000 pm,111.74749788574013,S,100000,Afternoon,17Mar2016
isin10240,Mon 28Mar16 02:59:36.000 pm,112.1255362017221,B,10000,Afternoon,28Mar2016
isin10240,Fri 25Mar16 11:16:18.000 am,112.25434150051927,B,10000,Morning,25Mar2016
isin10240,Fri 25Mar16 03:01:39.000 pm,112.75909072019606,S,770000,Afternoon,25Mar2016
isin10240,Fri 25Mar16 03:26:56.000 pm,111.98521172986176,B,20000,Afternoon,25Mar2016
isin10240,Wed 30Mar16 12:07:44.000 pm,111.44066900323953,B,20000,Afternoon,30Mar2016
isin10240,Wed 30Mar16 12:58:59.000 pm,111.40506428649884,B,5000,Afternoon,30Mar2016
isin10240,Wed 30Mar16 02:35:39.000 pm,111.39668670608927,B,10000,Afternoon,30Mar2016
isin10240,Wed 30Mar16 02:46:52.000 pm,112.91407595777314,S,5000,Afternoon,30Mar2016
isin10240,Fri 18Mar16 10:14:34.000 am,110.98304367336661,B,5000,Morning,18Mar2016
isin10240,Fri 18Mar16 12:04:31.000 pm,111.96322058128663,S,170000,Afternoon,18Mar2016
isin10240,Wed 16Mar16 11:54:32.000 am,111.52863359754004,S,30000,Morning,16Mar2016
isin10240,Wed 16Mar16 03:10:47.000 pm,111.04378113133602,B,20000,Afternoon,16Mar2016
isin10240,Wed 16Mar16 03:17:55.000 pm,110.75370740965455,B,5000,Afternoon,16Mar2016
isin10240,Tue 12Apr16 08:24:53.000 am,112.5559343952639,B,10000,Morning,12Apr2016
isin10240,Tue 12Apr16 08:25:06.000 am,112.5559343952639,B,10000,Morning,12Apr2016
isin10240,Tue 12Apr16 11:17:46.000 am,112.35801405808775,B,5000,Morning,12Apr2016
isin10240,Tue 12Apr16 11:26:18.000 am,112.37581641645809,B,10000,Morning,12Apr2016
isin10240,Tue  7Jun16 09:14:22.000 am,112.87428245082768,B,10000,Morning, 7Jun2016
isin10240,Wed  8Jun16 02:15:36.000 pm,113.81257145669983,S,5000,Afternoon, 8Jun2016
isin10240,Wed  8Jun16 02:26:30.000 pm,112.05956275599672,B,5000,Afternoon, 8Jun2016
isin10240,Wed  8Jun16 03:36:14.000 pm,112.54127362954715,B,10000,Afternoon, 8Jun2016
isin10240,Mon  2May16 09:42:31.000 am,111.68571323021953,B,5000,Morning, 2May2016
isin10240,Tue 17May16 01:54:46.000 pm,112.56745356832707,B,1050000,Afternoon,17May2016
isin10240,Fri  3Jun16 05:58:55.000 pm,112.84914970959896,S,380000,Afternoon, 3Jun2016
isin10240,Mon  6Jun16 11:30:41.000 am,112.65646536017877,B,10000,Morning, 6Jun2016
isin10240,Mon  6Jun16 11:55:34.000 am,113.46594906725375,S,430000,Morning, 6Jun2016
isin10240,Mon  6Jun16 12:13:41.000 pm,113.45652428929299,S,40000,Afternoon, 6Jun2016
isin10240,Mon  9May16 09:34:04.000 am,113.56752722971981,S,130000,Morning, 9May2016
isin10240,Tue 24May16 01:33:02.000 pm,113.23870719864409,S,140000,Afternoon,24May2016
isin10240,Thu  9Jun16 04:39:13.000 pm,112.91512315532432,B,5000,Afternoon, 9Jun2016
isin10240,Wed 20Apr16 09:27:41.000 am,114.29742392290385,S,5000,Morning,20Apr2016
isin10240,Tue 19Apr16 11:38:47.000 am,114.29742392290385,S,600000,Morning,19Apr2016
isin10240,Wed 13Apr16 01:57:21.000 pm,114.90165690994428,S,100000,Afternoon,13Apr2016
isin10240,Wed 13Apr16 04:44:44.000 pm,111.92552146944355,B,5000,Afternoon,13Apr2016
isin10240,Wed 13Apr16 04:44:44.000 pm,111.92552146944355,B,5000,Afternoon,13Apr2016
isin10240,Wed 18May16 03:35:25.000 pm,113.05858921983827,B,10000,Afternoon,18May2016
isin10240,Fri 13May16 03:00:01.000 pm,113.39264523866999,B,5000,Afternoon,13May2016
isin10240,Fri 13May16 03:44:29.000 pm,113.38426765826041,B,10000,Afternoon,13May2016
isin10240,Fri 13May16 03:59:35.000 pm,113.20100808680101,B,560000,Afternoon,13May2016
isin10240,Thu 14Apr16 11:35:28.000 am,112.98214379860092,B,5000,Morning,14Apr2016
isin10240,Thu 14Apr16 02:43:54.000 pm,114.81159792054137,S,30000,Afternoon,14Apr2016
isin10240,Thu 14Apr16 04:19:49.000 pm,113.0502116394287,B,5000,Afternoon,14Apr2016
isin10240,Wed  1Jun16 02:29:52.000 pm,112.94025589655305,B,40000,Afternoon, 1Jun2016
isin10240,Thu  7Apr16 10:45:12.000 am,113.019842910444,B,5000,Morning, 7Apr2016
isin10240,Thu  7Apr16 02:43:16.000 pm,113.68271896035144,S,30000,Afternoon, 7Apr2016
isin10240,Thu  7Apr16 03:09:48.000 pm,113.14760101168999,B,11600000,Afternoon, 7Apr2016
isin10240,Fri  1Apr16 04:02:29.000 pm,111.3275716677103,B,10000,Afternoon, 1Apr2016
isin10240,Fri 15Apr16 01:41:55.000 pm,114.42937081435463,S,100000,Afternoon,15Apr2016
isin10240,Thu  5May16 11:19:59.000 am,112.76223231284963,B,5000,Morning, 5May2016
isin10240,Thu  5May16 11:20:02.000 am,112.76223231284963,B,5000,Morning, 5May2016
isin10240,Thu  5May16 11:32:20.000 am,112.81878098061425,B,80000,Morning, 5May2016
isin10240,Fri  8Apr16 10:50:48.000 am,114.01677497918315,S,5000,Morning, 8Apr2016
isin10240,Fri  8Apr16 11:40:12.000 am,112.8952264018516,B,5000,Morning, 8Apr2016
isin10240,Fri  8Apr16 03:55:26.000 pm,112.71929721325057,B,10000,Afternoon, 8Apr2016
isin10240,Thu 12May16 03:43:32.000 pm,113.19158330884024,S,50000,Afternoon,12May2016
isin10240,Fri 22Apr16 02:02:23.000 pm,113.55873077028977,S,5000,Afternoon,22Apr2016
isin10240,Fri 22Apr16 02:04:52.000 pm,113.55873077028977,S,5000,Afternoon,22Apr2016
isin10240,Fri 22Apr16 03:07:08.000 pm,112.19988722785706,B,5000,Afternoon,22Apr2016
isin10240,Fri 22Apr16 03:07:08.000 pm,112.19988722785706,B,5000,Afternoon,22Apr2016
isin10240,Fri 22Apr16 03:28:58.000 pm,113.00518214472724,B,10000,Afternoon,22Apr2016
isin10240,Fri 29Apr16 01:00:06.000 pm,113.30886943457425,S,30000,Afternoon,29Apr2016
isin10240,Fri 29Apr16 03:46:27.000 pm,113.0774387757598,B,10000,Afternoon,29Apr2016
isin10240,Fri 20May16 03:34:09.000 pm,112.72348600345536,B,10000,Afternoon,20May2016
isin10240,Mon  6Jun16 04:11:08.000 pm,112.81982817816545,S,310000,Afternoon, 6Jun2016
isin10240,Fri  3Jun16 09:48:31.000 am,112.76432670795202,B,5000,Morning, 3Jun2016
isin10240,Fri  3Jun16 02:07:39.000 pm,112.65960695283236,B,30000,Afternoon, 3Jun2016
isin10240,Thu  2Jun16 12:07:39.000 pm,109.43738008780043,B,5000,Afternoon, 2Jun2016
isin10240,Thu  2Jun16 04:04:54.000 pm,112.59572790220938,B,5000,Afternoon, 2Jun2016
isin10240,Wed 20Apr16 01:22:26.000 pm,113.70575730647776,S,5000,Afternoon,20Apr2016
isin10240,Wed 20Apr16 01:22:43.000 pm,113.70575730647776,S,5000,Afternoon,20Apr2016
isin10240,Wed 20Apr16 02:21:42.000 pm,112.89836799450519,B,10000,Afternoon,20Apr2016
isin10240,Wed 20Apr16 02:33:34.000 pm,113.04288125657031,B,5000,Afternoon,20Apr2016
isin10240,Wed 20Apr16 02:33:34.000 pm,113.04288125657031,B,5000,Afternoon,20Apr2016
isin10240,Wed 20Apr16 03:55:04.000 pm,113.51412015460879,S,140000,Afternoon,20Apr2016
isin10240,Wed  4May16 12:19:34.000 pm,112.92035914308032,S,390000,Afternoon, 4May2016
isin10240,Wed  4May16 03:44:33.000 pm,112.78736505407835,B,10000,Afternoon, 4May2016
isin10240,Thu 28Apr16 01:03:52.000 pm,111.89305834535645,B,5000,Afternoon,28Apr2016
isin10240,Thu 28Apr16 03:14:16.000 pm,112.39885476258441,B,5000,Afternoon,28Apr2016
isin10240,Mon  6Jun16 04:11:09.000 pm,113.7905803081247,S,260000,Afternoon, 6Jun2016
isin10240,Mon  6Jun16 04:11:10.000 pm,113.29001987865271,S,1050000,Afternoon, 6Jun2016
isin10240,Mon 11Apr16 01:43:37.000 pm,111.52653920243765,B,5000,Afternoon,11Apr2016
isin10240,Wed 11May16 03:58:21.000 pm,112.72976918876255,B,10000,Afternoon,11May2016
isin10240,Mon 18Apr16 12:20:56.000 pm,114.17385461186265,B,20000,Afternoon,18Apr2016
isin10240,Mon 18Apr16 02:30:41.000 pm,114.18327938982343,B,560000,Afternoon,18Apr2016
isin10240,Thu 31Mar16 01:44:38.000 pm,111.28254217300884,B,5000,Afternoon,31Mar2016
isin10240,Thu 31Mar16 03:03:30.000 pm,111.69409081062911,B,160000,Afternoon,31Mar2016
isin10240,Thu 31Mar16 04:15:53.000 pm,111.2008607640155,B,10000,Afternoon,31Mar2016
isin10240,Wed 27Apr16 10:08:41.000 am,112.61038866792612,B,260000,Morning,27Apr2016
isin10240,Wed 27Apr16 03:56:27.000 pm,112.70463644753382,B,5000,Afternoon,27Apr2016
isin10240,Wed 27Apr16 04:09:28.000 pm,112.71510842304579,B,10000,Afternoon,27Apr2016
isin10240,Wed 25May16 03:01:49.000 pm,113.11304349250049,S,520000,Afternoon,25May2016
isin10240,Wed 25May16 04:32:27.000 pm,112.81354499285827,B,10000,Afternoon,25May2016
isin1004,Wed 23Mar16 12:15:09.000 pm,120.71988650439258,S,50000,Afternoon,23Mar2016
isin1004,Wed 23Mar16 12:15:28.000 pm,120.71988650439258,S,50000,Afternoon,23Mar2016
isin1004,Thu 17Mar16 09:27:24.000 am,120.04161665048254,S,10000,Morning,17Mar2016
isin1004,Mon 23May16 03:12:45.000 pm,120.06329363979231,S,10000,Afternoon,23May2016
isin1004,Mon 23May16 03:12:46.000 pm,120.06329363979231,S,10000,Afternoon,23May2016
isin1004,Mon 23May16 03:18:00.000 pm,120.07167122020188,S,5000,Afternoon,23May2016
isin1004,Mon 23May16 03:18:02.000 pm,120.07167122020188,S,5000,Afternoon,23May2016
isin1004,Mon 23May16 03:18:05.000 pm,120.07167122020188,S,5000,Afternoon,23May2016
isin1004,Tue 31May16 12:02:02.000 pm,119.80044705444196,S,50000,Afternoon,31May2016
isin1004,Tue 31May16 12:02:03.000 pm,119.80044705444196,S,50000,Afternoon,31May2016
isin1004,Wed  8Jun16 01:56:49.000 pm,119.16898693107042,B,10000,Afternoon, 8Jun2016
isin1004,Wed  8Jun16 01:56:49.000 pm,119.16898693107042,B,10000,Afternoon, 8Jun2016
isin1004,Mon  2May16 12:20:00.000 pm,120.47274788231019,S,10000,Afternoon, 2May2016
isin1004,Mon  2May16 12:20:00.000 pm,120.47274788231019,S,10000,Afternoon, 2May2016
isin1004,Tue 17May16 01:01:57.000 pm,120.00883936713008,B,10000,Afternoon,17May2016
isin1004,Tue 17May16 01:01:57.000 pm,120.00883936713008,B,10000,Afternoon,17May2016
isin1004,Tue 17May16 01:01:57.000 pm,120.00883936713008,S,10000,Afternoon,17May2016
isin1004,Tue 17May16 01:02:05.000 pm,120.00883936713008,S,10000,Afternoon,17May2016
isin1004,Tue 10May16 11:59:05.000 am,119.88422285853768,B,10000,Morning,10May2016
isin1004,Tue 10May16 11:59:06.000 am,119.88422285853768,B,10000,Morning,10May2016
isin1004,Mon  9May16 01:28:23.000 pm,119.17108132617281,S,10000,Afternoon, 9May2016
isin1004,Mon  9May16 01:28:30.000 pm,119.17108132617281,S,10000,Afternoon, 9May2016
isin1004,Mon  9May16 01:28:38.000 pm,119.17108132617281,B,10000,Afternoon, 9May2016
isin1004,Mon  9May16 01:28:38.000 pm,119.17108132617281,B,10000,Afternoon, 9May2016
isin1004,Mon  9May16 03:34:04.000 pm,120.42771838760872,B,5000,Afternoon, 9May2016
isin1004,Mon  9May16 03:34:04.000 pm,120.42771838760872,B,5000,Afternoon, 9May2016
isin1004,Mon  9May16 03:34:08.000 pm,120.42771838760872,S,5000,Afternoon, 9May2016
isin1004,Mon  9May16 03:34:08.000 pm,120.42771838760872,S,5000,Afternoon, 9May2016
isin1004,Wed  6Apr16 02:40:42.000 pm,120.20152371655027,B,20000,Afternoon, 6Apr2016
isin1004,Tue 24May16 10:19:46.000 am,119.99627299651573,S,40000,Morning,24May2016
isin1004,Tue 24May16 10:19:47.000 am,119.99627299651573,S,40000,Morning,24May2016
isin1004,Tue 24May16 03:48:50.000 pm,119.97951783569658,S,5000,Afternoon,24May2016
isin1004,Tue 24May16 03:48:55.000 pm,119.97951783569658,S,5000,Afternoon,24May2016
isin1004,Fri  6May16 03:17:23.000 pm,119.80358864709555,B,290000,Afternoon, 6May2016
isin1004,Fri 13May16 11:56:03.000 am,119.33339694660827,B,5000,Morning,13May2016
isin1004,Fri 13May16 11:56:20.000 am,119.33339694660827,B,5000,Morning,13May2016
isin1004,Fri 13May16 02:09:28.000 pm,117.28612573401894,S,5000,Afternoon,13May2016
isin1004,Fri 13May16 02:09:38.000 pm,117.28612573401894,S,5000,Afternoon,13May2016
isin1004,Fri 13May16 02:09:38.000 pm,117.24947381972706,B,5000,Afternoon,13May2016
isin1004,Thu 14Apr16 01:59:03.000 pm,120.45808711659342,B,2450000,Afternoon,14Apr2016
isin1004,Wed  1Jun16 12:51:02.000 pm,119.86118451241137,S,20000,Afternoon, 1Jun2016
isin1004,Wed  1Jun16 12:51:12.000 pm,119.86118451241137,S,20000,Afternoon, 1Jun2016
isin1004,Wed  1Jun16 12:51:15.000 pm,119.86118451241137,S,20000,Afternoon, 1Jun2016
isin1004,Fri 15Apr16 10:25:21.000 am,121.09059443751617,S,5000,Morning,15Apr2016
isin1004,Fri 15Apr16 10:25:28.000 am,121.09059443751617,S,5000,Morning,15Apr2016
isin1004,Fri 15Apr16 10:25:34.000 am,121.09059443751617,S,5000,Morning,15Apr2016
isin1004,Thu 12May16 03:42:03.000 pm,120.27063875492924,B,5000,Afternoon,12May2016
isin1004,Thu 12May16 03:42:03.000 pm,120.27063875492924,B,5000,Afternoon,12May2016
isin1004,Thu 12May16 03:42:10.000 pm,120.27063875492924,S,5000,Afternoon,12May2016
isin1004,Thu 12May16 03:42:17.000 pm,120.27063875492924,S,5000,Afternoon,12May2016
isin1004,Fri  3Jun16 10:12:35.000 am,119.76170074504769,S,20000,Morning, 3Jun2016
isin1004,Fri  3Jun16 04:53:06.000 pm,120.29158270595318,S,10000,Afternoon, 3Jun2016
isin1004,Fri  3Jun16 04:53:10.000 pm,120.29158270595318,S,10000,Afternoon, 3Jun2016
isin1004,Fri  3Jun16 04:53:14.000 pm,120.29158270595318,S,10000,Afternoon, 3Jun2016
isin1004,Thu  2Jun16 12:05:02.000 pm,119.82976858587547,S,10000,Afternoon, 2Jun2016
isin1004,Thu  2Jun16 12:05:04.000 pm,119.82976858587547,S,10000,Afternoon, 2Jun2016
isin1004,Thu  2Jun16 12:50:39.000 pm,119.83919336383624,B,10000,Afternoon, 2Jun2016
isin1004,Thu  2Jun16 12:50:39.000 pm,119.83919336383624,B,10000,Afternoon, 2Jun2016
isin1004,Wed 20Apr16 04:00:18.000 pm,120.41410481944317,S,1950000,Afternoon,20Apr2016
isin1004,Wed 20Apr16 04:03:56.000 pm,120.41410481944317,S,1950000,Afternoon,20Apr2016
isin1004,Wed 20Apr16 04:03:58.000 pm,120.44656794353027,B,1950000,Afternoon,20Apr2016
isin1004,Wed 20Apr16 04:06:20.000 pm,120.41410481944317,S,1950000,Afternoon,20Apr2016
isin1004,Thu 19May16 10:47:40.000 am,120.13555027082488,S,10000,Morning,19May2016
isin1004,Thu 19May16 10:47:41.000 am,120.13555027082488,S,10000,Morning,19May2016
isin1004,Thu 19May16 12:16:29.000 pm,119.98370662590136,B,4190000,Afternoon,19May2016
isin1004,Thu 19May16 12:45:33.000 pm,120.26749716227565,S,4190000,Afternoon,19May2016
isin1004,Thu 19May16 03:03:37.000 pm,120.17010779001437,S,5000,Afternoon,19May2016
isin1004,Thu 19May16 03:03:45.000 pm,120.17010779001437,S,5000,Afternoon,19May2016
isin1004,Thu 19May16 03:03:45.000 pm,120.17010779001437,S,5000,Afternoon,19May2016
isin1004,Wed 11May16 02:49:15.000 pm,120.36698092963931,S,20000,Afternoon,11May2016
isin1004,Wed 11May16 02:49:16.000 pm,120.36698092963931,S,20000,Afternoon,11May2016
isin1004,Mon 18Apr16 03:23:01.000 pm,120.67066821948633,S,290000,Afternoon,18Apr2016
isin1004,Thu 26May16 11:06:48.000 am,119.7889278813788,S,10000,Morning,26May2016
isin1004,Thu 26May16 11:06:55.000 am,119.7889278813788,S,10000,Morning,26May2016
isin1004,Thu 26May16 11:06:59.000 am,119.7889278813788,S,10000,Morning,26May2016
isin1004,Thu 26May16 11:10:15.000 am,119.79625826423718,S,50000,Morning,26May2016
isin1004,Thu 26May16 11:10:15.000 am,119.79625826423718,S,50000,Morning,26May2016
isin1004,Thu 26May16 01:23:22.000 pm,119.59833792706102,B,10000,Afternoon,26May2016
isin1004,Thu 26May16 01:23:22.000 pm,119.59833792706102,B,10000,Afternoon,26May2016
isin1004,Fri 27May16 09:53:12.000 am,119.91563878507358,S,10000,Morning,27May2016
isin1004,Fri 27May16 09:53:19.000 am,119.91563878507358,S,10000,Morning,27May2016
isin1004,Fri 27May16 02:33:41.000 pm,119.89783642670325,S,10000,Afternoon,27May2016
isin1004,Fri 27May16 02:33:42.000 pm,119.89783642670325,S,10000,Afternoon,27May2016
isin1004,Fri 27May16 03:21:01.000 pm,119.98161223079897,S,30000,Afternoon,27May2016
isin1004,Wed 25May16 09:38:48.000 am,119.89888362425445,S,10000,Morning,25May2016
isin1004,Wed 25May16 09:38:56.000 am,119.89888362425445,S,10000,Morning,25May2016
isin10015,Tue 22Mar16 10:33:00.000 am,9.8227130302240866,B,10000,Morning,22Mar2016
isin10015,Tue 22Mar16 10:35:00.000 am,9.8227130302240866,B,10000,Morning,22Mar2016
isin10015,Thu 24Mar16 12:58:00.000 pm,9.7389372261283587,S,10000,Afternoon,24Mar2016
isin10015,Thu 24Mar16 01:22:01.000 pm,9.7389372261283587,S,10000,Afternoon,24Mar2016
isin10015,Mon 16May16 10:09:00.000 am,10.451031560942045,S,5000,Morning,16May2016
isin10015,Mon 16May16 10:10:27.000 am,10.451031560942045,S,5000,Morning,16May2016
isin10015,Mon 25Apr16 03:53:04.000 pm,9.9408966042594802,B,5000,Afternoon,25Apr2016
isin10015,Tue 17May16 11:09:00.000 am,10.377727732358283,B,10000,Morning,17May2016
isin10015,Tue 17May16 11:12:00.000 am,10.377727732358283,B,10000,Morning,17May2016
isin10015,Wed  6Apr16 11:42:00.000 am,9.2781703036018541,S,5000,Morning, 6Apr2016
isin10015,Mon  4Apr16 12:24:00.000 pm,9.8646009322719497,B,5000,Afternoon, 4Apr2016
isin10015,Thu 19May16 03:31:38.000 pm,10.451031560942045,S,10000,Afternoon,19May2016
isin10015,Wed 11May16 11:14:00.000 am,10.168288222118964,B,5000,Morning,11May2016
isin10015,Wed 27Apr16 10:36:19.000 am,10.293951928262555,S,5000,Morning,27Apr2016
isin10015,Wed 27Apr16 10:38:00.000 am,10.293951928262555,S,5000,Morning,27Apr2016
isin10015,Wed 27Apr16 11:19:00.000 am,10.30442390377452,S,5000,Morning,27Apr2016
isin10015,Wed 27Apr16 11:19:00.000 am,10.30442390377452,S,5000,Morning,27Apr2016
isin10015,Wed 27Apr16 11:32:43.000 am,10.283479952750589,S,5000,Morning,27Apr2016
isin10013,Tue 22Mar16 04:49:13.000 pm,10.5200418795659,S,3900000,Afternoon,22Mar2016
isin10013,Tue  7Jun16 11:34:00.000 am,10.765190826301023,B,10000,Morning, 7Jun2016
isin10013,Tue 10May16 09:52:00.000 am,10.660471071181364,B,5000,Morning,10May2016
isin10013,Mon  9May16 12:10:00.000 pm,10.670943046693329,B,5000,Afternoon, 9May2016
isin10013,Mon  9May16 03:13:00.000 pm,10.670943046693329,B,5000,Afternoon, 9May2016
isin10013,Mon  4Apr16 01:08:17.000 pm,10.413769130477815,S,20000,Afternoon, 4Apr2016
isin10305,Tue 22Mar16 12:14:30.000 pm,108.94833883139162,B,20000,Afternoon,22Mar2016
isin10305,Tue 22Mar16 01:10:38.000 pm,109.29077243063291,S,5000,Afternoon,22Mar2016
isin10305,Tue 22Mar16 01:42:24.000 pm,108.94833883139162,B,5000,Afternoon,22Mar2016
isin10305,Wed 23Mar16 12:13:48.000 pm,109.07295533998402,B,5000,Afternoon,23Mar2016
isin10305,Wed 23Mar16 01:39:49.000 pm,109.36093466656308,S,80000,Afternoon,23Mar2016
isin10305,Thu 17Mar16 03:02:27.000 pm,109.02373705507777,B,260000,Afternoon,17Mar2016
isin10305,Thu 17Mar16 04:37:48.000 pm,109.50230633597462,S,20000,Afternoon,17Mar2016
isin10305,Thu 17Mar16 04:44:32.000 pm,109.03420903058975,S,260000,Afternoon,17Mar2016
isin10305,Mon 28Mar16 12:46:25.000 pm,108.897026151383,B,10000,Afternoon,28Mar2016
isin10305,Mon 28Mar16 12:52:56.000 pm,109.57351576945599,S,5000,Afternoon,28Mar2016
isin10305,Mon 28Mar16 01:59:19.000 pm,109.11693763713427,B,5000,Afternoon,28Mar2016
isin10305,Mon 28Mar16 02:27:59.000 pm,109.20804382408838,B,5000,Afternoon,28Mar2016
isin10305,Thu 24Mar16 01:55:01.000 pm,108.76403206238102,B,10000,Afternoon,24Mar2016
isin10305,Fri 25Mar16 09:28:13.000 am,109.26773408450659,S,3670000,Morning,25Mar2016
isin10305,Fri 25Mar16 11:06:48.000 am,109.37350103717745,S,520000,Morning,25Mar2016
isin10305,Fri 25Mar16 11:06:59.000 am,109.37350103717745,S,520000,Morning,25Mar2016
isin10305,Fri 25Mar16 03:45:37.000 pm,109.08552171059837,B,10000,Afternoon,25Mar2016
isin10305,Mon 21Mar16 12:17:10.000 pm,109.29600841838889,S,5000,Afternoon,21Mar2016
isin10305,Mon 21Mar16 12:22:09.000 pm,109.29600841838889,S,5000,Afternoon,21Mar2016
isin10305,Wed 30Mar16 11:48:52.000 am,109.10018247631514,S,20000,Morning,30Mar2016
isin10305,Wed 30Mar16 12:09:39.000 pm,109.12007922978786,S,210000,Afternoon,30Mar2016
isin10305,Wed 30Mar16 01:03:42.000 pm,108.70434180196283,B,5000,Afternoon,30Mar2016
isin10305,Wed 30Mar16 04:14:13.000 pm,108.24357487943631,B,5000,Afternoon,30Mar2016
isin10305,Fri 18Mar16 10:05:49.000 am,108.36400259782393,B,10000,Morning,18Mar2016
isin10305,Fri 18Mar16 12:23:22.000 pm,109.4761263971947,S,20000,Afternoon,18Mar2016
isin10305,Fri 18Mar16 12:55:15.000 pm,108.82162792769684,B,5000,Afternoon,18Mar2016
isin10305,Fri 18Mar16 02:37:40.000 pm,109.17558070000128,S,5000,Afternoon,18Mar2016
isin10305,Wed 16Mar16 11:38:43.000 am,109.06457775957445,S,40000,Morning,16Mar2016
isin10305,Wed 16Mar16 11:44:20.000 am,108.7441353089083,B,20000,Morning,16Mar2016
isin10305,Wed 16Mar16 01:28:20.000 pm,108.8027783717753,B,790000,Afternoon,16Mar2016
isin10305,Wed 16Mar16 02:49:47.000 pm,109.24574293593146,S,5000,Afternoon,16Mar2016
isin10305,Tue 12Apr16 11:43:01.000 am,110.68459237127558,S,10000,Morning,12Apr2016
isin10305,Tue 12Apr16 11:43:16.000 am,110.68459237127558,S,10000,Morning,12Apr2016
isin10305,Tue  7Jun16 12:12:53.000 pm,109.82170158908959,S,5000,Afternoon, 7Jun2016
isin10305,Tue 31May16 11:26:56.000 am,109.95469567809155,S,5000,Morning,31May2016
isin10305,Mon 16May16 10:41:34.000 am,110.27094933855292,S,5000,Morning,16May2016
isin10305,Mon 16May16 10:41:49.000 am,110.27094933855292,S,5000,Morning,16May2016
isin10305,Mon 16May16 11:07:57.000 am,109.54105264536889,B,10000,Morning,16May2016
isin10305,Mon 16May16 02:50:02.000 pm,109.92432694910686,S,30000,Afternoon,16May2016
isin10305,Mon 16May16 02:50:20.000 pm,109.92432694910686,S,30000,Afternoon,16May2016
isin10305,Mon 25Apr16 10:17:41.000 am,109.55885500373924,B,5000,Morning,25Apr2016
isin10305,Mon 25Apr16 11:52:27.000 am,110.10339773036148,S,10000,Morning,25Apr2016
isin10305,Wed  8Jun16 11:13:32.000 am,109.68870750008762,B,3140000,Morning, 8Jun2016
isin10305,Wed  8Jun16 12:00:39.000 pm,109.70441546335557,S,5000,Afternoon, 8Jun2016
isin10305,Mon  2May16 12:23:54.000 pm,110.06465142096719,S,60000,Afternoon, 2May2016
isin10305,Tue 17May16 10:29:17.000 am,110.11386970587343,S,5000,Morning,17May2016
isin10305,Tue 17May16 10:29:26.000 am,110.11386970587343,S,5000,Morning,17May2016
isin10305,Tue 17May16 11:31:36.000 am,109.95469567809155,S,5000,Morning,17May2016
isin10305,Tue 17May16 02:59:30.000 pm,109.68451870988284,S,3140000,Afternoon,17May2016
