isin,buyvolume,sellvolume
isin12624,172278263.55991828,233033340.8497377
isin12650,173454255.2452027,248623937.93960443
isin12669,151682299.51092407,206374270.26890805
isin12695,168554973.80001077,232792980.11261228
isin12711,188672436.68362406,262319446.91465282
isin12729,166031223.7701671,228544961.14409566
isin12753,182261720.08089778,250868922.6533613
isin12757,187738216.88164908,241898771.26661405
isin12790,178719979.94808897,224716230.9012962
isin12816,183434286.9416871,248128828.8221347
isin12818,192790198.5019999,268402655.5664329
isin12819,163304198.376622,219901454.12162253
isin12822,174610623.65183112,230571911.31436858
isin12823,203547007.94131532,276615244.6662063
isin13032,153069265.02199703,210891059.8741813
isin13033,188523407.90392673,249724465.80803123
isin13034,194322345.60526142,261116254.04989165
isin13042,178526175.11965498,229178746.59822991
isin13045,170342406.65633363,231357549.42426524
isin13050,181843270.9918189,250604715.6311142
isin13070,163778819.82928008,217396574.1049817
isin13075,193557542.13716134,251419795.92527848
isin13090,192374308.27580655,261282561.63047743
isin13101,216584553.41275463,299002380.15143156
isin13106,198494538.02462423,245827978.94063088
isin13110,174845936.47631195,230554505.93807417
isin13111,167428291.1417785,229777985.75880787
isin13115,160015596.7620716,222067670.50653684
isin13118,178588274.21792805,239478319.24229068
isin13121,206937580.70879957,285050937.82465696
isin13126,163458780.94461715,212621035.5634664
isin13127,165802287.22453833,225812088.78686532
isin13128,201486440.89282677,280400828.0424921
isin13129,166839407.6097904,223760168.16107878
isin13130,167771047.8397812,218004285.150223
isin13133,159707901.26067963,216808850.40115935
isin13159,202283886.5416323,259533095.2849506
isin13164,196360822.31292373,271055027.22605413
isin13166,177417667.7734304,240039994.4133901
isin13167,183945647.49386564,232406399.410574
isin13178,197553425.12715915,269238356.7641394
isin13179,189947992.93224016,266169269.2592027
isin13183,207231142.1094538,282838890.7139677
isin13185,184733512.72586292,257437971.33863828
isin13191,161898127.21537763,219991993.96842048
isin13198,216256545.0415058,285731802.6403117
isin13203,191784516.87546626,264448195.34029526
isin13220,184168752.92812517,242762332.88843057
isin13226,171841522.11537987,233318223.41709188
isin13273,166790170.94493693,220164266.72360915
isin13278,184033365.1615587,254401977.2566454
isin13279,172253554.28923923,232928661.17387208
isin13330,171997745.76707375,236660368.43315732
isin13345,198986373.28780892,260018060.2076226
isin13347,162318492.98506144,229412984.17524981
isin13360,180012132.85399064,226497965.768669
isin13362,190853068.54234305,268608476.9137711
isin13376,161253076.85511276,217613109.71748957
isin13386,161991468.54119688,214410116.91939634
isin13496,160719304.82318783,210962654.15961602
isin13530,187121401.5656227,249328359.2994505
isin13561,185515067.52284336,235179665.6881842
isin13638,196282908.92969245,277266454.5884253
isin13695,193976109.94660267,263018888.24937564
isin13730,157644797.8938422,208943797.53764012
isin13787,180876507.5358051,245915972.7548576
isin13799,190175918.37784857,249168092.2996732
isin13802,229363603.7452051,304982141.1985733
isin13831,174295183.52466333,240325023.8968408
isin13839,161043124.16406316,212203589.19017172
isin13840,175391254.13098726,235265684.10401416
isin13845,210404893.44147313,271800233.31476444
isin13918,206855709.40816188,276621031.15143496
isin13922,172856962.6362381,231210975.11226124
isin13938,172185586.9822058,223622857.4756119
isin13970,184452147.5369377,246784085.65977764
isin13980,188911551.58648226,257091408.1995888
isin14036,176765992.41577363,244371205.45390603
isin14037,154930443.1104953,204061938.68366677
isin14038,208200614.2814251,273068343.364449
isin14039,174805859.6083655,247782042.30588457
isin14040,176116226.32599598,247976296.09730807
isin14046,193828244.6534695,250460224.65806296
isin14048,152072952.277709,205190559.39254344
isin14049,181318880.31145188,247220318.1512933
isin14104,173996612.97666177,229857897.48504025
isin14105,162788799.5328059,221233305.46763825
isin14136,164077083.55718547,221452126.63526997
isin14165,169906571.23469582,218643560.43926805
isin14229,188988476.0277206,250231773.3027058
isin14230,171186584.54439232,245839230.38289458
isin14234,194903237.93621683,251536778.7074894
isin14237,178562722.06658363,248315062.8583551
isin14275,160156801.5866913,218331007.46851468
isin14342,187806622.8047419,239622118.17070252
isin14357,176890331.34154677,245692908.82998028
isin14365,178101071.65142086,242672789.33149874
isin14428,206795154.9975308,270687724.9887251
isin14429,193793718.75504652,247945267.3166579
isin14430,188417886.94244394,243789951.4465348
isin14432,169273747.09333053,227531255.23367375
isin14433,163068370.00256604,211125234.80729616
isin14434,213721379.84121397,298300025.5008604
isin14441,198452425.24813083,270364936.65495396
isin14442,217074392.37354445,296220214.94445956
isin14488,180408871.7749597,243963096.62494618
isin14517,173700780.8682454,247438395.58042973
isin14519,173111802.9420447,244986391.36940414
isin14520,174033616.2110519,229710295.4639709
isin14567,166348871.92317182,221614261.1981955
isin14579,156851907.82634872,204690302.55868524
isin14673,189593806.58444083,242235937.67878854
isin14691,168835351.084719,224669798.2605403
isin14729,157019254.7023244,217394147.0351367
isin14731,198191162.8625127,268376985.97841763
isin14732,177672184.97712043,239941841.15347055
isin14735,178556315.6868069,233708868.01641384
isin14736,203523305.1432572,268953189.30857426
isin14741,177608595.4483777,235036720.8580721
isin14742,167111958.26753932,229245581.28908372
isin14780,183154240.6958441,254240543.5509165
isin14803,178705503.767904,242765242.02172965
isin14810,154765825.04891482,211393730.94320664
isin14819,179627780.89234608,233724821.19107935
isin14829,199702602.7952061,270750024.16252565
isin14834,194879370.1942858,239914746.0326687
isin14843,197796444.05395448,276292696.7958327
isin14868,167501257.40537262,226912654.87869963
isin14886,212715797.82409376,275826587.1146898
isin14887,170582228.4959184,229638469.43339434
isin14928,203216569.35771278,274350366.33677435
isin14971,197288389.03706956,259419132.16724
isin14978,156897933.1600073,205520728.2177274
isin15050,205091989.97415578,281798808.4534371
isin15062,180785014.78028247,236111304.77085078
isin15103,177642848.2081875,221409010.80106416
isin15110,188746246.8802989,272674766.38446164
isin15125,181891892.90361428,241406062.55852425
isin15218,189162603.30371812,265401206.23479727
isin15224,189613190.0001108,263115014.19070187
isin15230,167165441.4166693,215524256.98919323
isin15306,182834438.7037303,241519720.4873314
isin15308,159271262.31727865,211479187.34284827
isin15379,163129251.4843318,219695792.75565782
isin15425,181449165.49336424,246146870.08910698
isin15433,187250149.48695487,243943962.3682744
isin15436,153892532.1037249,201530794.42505425
isin15440,194951965.94913948,250949544.19838393
isin15462,168986772.45663136,223930745.97294912
isin15488,183035045.32608926,243575852.69896755
isin15493,151160242.017876,201513185.92615643
isin15553,166786197.89953005,230161546.05487835
isin15554,150727724.0027139,209529342.35932878
isin15574,151001122.75976992,200591916.1783083
isin15588,182675556.89803237,241341636.09324208
isin15589,183332116.9478107,259923512.95572087
isin15625,186728976.1247555,249754773.93333083
isin15644,163484301.02922595,214443972.95315284
isin15651,172812795.7266959,223860925.9875323
isin15664,190670084.61826786,255518113.39302185
isin15672,175124482.67283595,236905745.18502644
isin15674,170928635.71267784,240977278.23179346
isin15684,176262247.66625273,238072157.93524107
isin15685,173834480.5593302,226943962.85300365
isin15686,194180324.44826105,257069227.48147053
isin15702,168023689.51382774,222102204.74604705
isin15703,163314867.22959447,230555181.40466106
isin15714,188628695.51558077,248554269.23841873
isin15729,193258333.6273131,252032453.44539523
isin15742,211710720.94778383,281443923.5232902
isin15758,162792250.64692682,214372465.37396303
isin15792,161925223.2522446,212268833.4894387
isin15821,184062096.34030455,257886020.3083436
isin15844,168021942.52382752,236503244.8661602
isin15851,157687756.96502,216707682.26022866
isin15865,193747917.11845797,268773691.5366959
isin15867,161705565.6996859,218230348.14152634
isin15879,206633036.76914206,273168979.1267153
isin15920,177585317.61006504,233894063.32968703
isin15928,177255706.63655922,244669098.70072803
isin15940,162906081.48410472,210054396.25032997
isin15945,226850696.562792,310887503.76450825
isin15949,174057401.17221993,225189639.3399004
isin15961,163646601.79769805,224414038.5408786
isin15962,177860500.80263805,245763014.0442392
isin15969,170090911.0678692,225539426.84048396
isin15996,185928310.91917294,236935427.2894866
isin16040,163761189.42678013,220794335.6228492
isin16046,185119547.38691297,244880882.54609755
isin16051,165751838.64194962,221334235.58219475
isin16073,162510825.40504396,219398385.43161908
isin16089,166196067.3720205,233250263.20134163
isin16111,167261839.45034486,231249878.74137464
isin16128,178915208.9308142,246224464.10923183
isin16142,166706917.66778567,221596203.4038989
isin16151,181719563.28000346,245477049.9456512
isin16230,176075056.37968528,223557115.14089704
isin16239,205683687.14604476,287763759.5656164
isin16250,187322052.47458595,239144025.5882755
isin16256,200759110.36357185,274028853.45723003
isin16269,152112390.87501445,210891506.28737652
isin16284,189394155.6551879,266799619.58197516
isin16291,148676886.95670342,203396784.71261182
isin16292,187071158.19783086,239323272.18032733
isin16308,171758171.43021142,232337448.99761072
isin16328,160284010.22645482,217281303.83196443
isin16359,161989002.6989848,219851408.4951054
isin16361,194706958.13034526,253394547.48645735
isin16424,163359412.13348484,213984803.14060506
isin16444,200590857.92868635,265779563.4676383
isin16449,195357277.15360007,260455250.05420244
isin16470,173783935.05419663,235805295.23945624
isin16472,160085739.22484344,214187916.648797
isin16476,179734718.23438743,247889299.25251865
isin16488,147633258.66473615,197179136.38337684
isin16506,151392580.85446742,203299582.2745739
isin16521,197139011.9315766,255353838.1251846
isin16543,138639660.1365272,189270351.4608679
isin16554,224214199.6491307,298259324.29044545
isin16570,183556836.9544184,255592754.7120889
isin16586,162339127.18842354,225152037.2834904
isin16588,178683243.76315218,238539216.37471616
isin16593,157951243.4778114,213160404.92940256
isin16606,167545945.82905614,229217589.6532794
isin16620,182293418.23164108,264184991.03111324
isin16631,174192591.0700928,239140298.6827382
isin16659,198614647.3183804,265023104.82304218
isin16663,170399163.02364242,230369139.55660215
isin16719,156651736.2763957,215472241.8488226
isin16726,177325939.18432462,239311691.452262
isin16736,155223937.75553495,210343479.61316386
isin16742,187233152.0178804,257062707.44010136
isin16749,162540590.63162684,223391702.61272484
isin16775,161415553.482967,226285989.57982352
isin16777,176371346.7219792,241258077.1933197
isin16811,189039577.50952342,239428970.76096317
isin16824,186102505.32557294,235338765.52574936
isin16825,189453730.69086674,248166644.71252605
isin16826,170729082.32331985,230729363.02056438
isin16840,162043022.50113392,222670303.56352934
isin16848,184397289.64799196,246018701.11979154
isin16853,151112725.62353623,207710786.31854686
isin16854,200232028.7566785,266664886.37669876
isin16855,155682204.73710325,204317109.07097766
isin16913,205450341.66669077,261177477.66545793
isin16930,160994264.38777134,208972703.1803799
isin17004,190854855.56525487,245917283.81831816
isin17025,211928576.4550099,294842767.8528001
isin17030,175873250.07022065,237151327.25773618
isin17050,199224226.37163684,268730268.9337851
isin17052,157289881.62720323,213319138.85774165
isin17070,180053291.193465,246699668.062035
isin17102,218844595.38985103,289617615.97197485
isin17120,182163655.5231664,244689774.25801346
isin17121,149243675.45956773,206744300.68041813
isin17123,184055313.78155544,252889053.62652326
isin17129,177176515.46244866,246845148.38745
isin17190,140102694.99813277,190189404.75956604
isin17209,199167645.91257766,265952557.98240656
isin17227,167294903.5349213,221764113.32318386
isin17234,184996236.84090385,258637346.91403374
isin17258,160378193.48440182,213531709.5606337
isin17264,172959743.43263128,228053404.81151965
isin17290,196652147.59327754,255302817.08224913
isin17301,169366987.98486707,225341171.96290052
isin17320,179495354.62111846,229875288.37216407
isin17328,185616204.906027,247761073.26147532
isin11320,0.0,0.0
isin6,743406425.3410646,735389075.9344999
isin15,764242205.111865,781619440.0517901
isin23,780831878.570323,764468164.7275164
isin25,823601299.5555452,783646338.202393
isin31,721148634.0046813,715602535.9101285
isin62,743097875.2461885,740564259.5282499
isin72,907496527.7930112,869845484.6368296
isin73,752146203.3031032,737810421.2376264
isin74,594996501.5802346,625228322.718946
isin77,929914336.2878513,899915007.7417545
isin78,627801188.8587426,662276091.1669494
isin91,752371827.9975803,741209402.4990114
isin99,714441019.7575638,715543827.6690608
isin101,693572443.6785206,706899239.8390319
isin105,878183407.3370291,841248119.2919308
isin108,663562564.8046708,672464207.5069798
isin112,855663374.404793,814538944.7328135
isin133,935725665.7663213,906444495.926397
isin134,747685031.4580332,737318772.2474271
isin135,574740133.522785,581341864.8539209
isin162,601164352.3046823,614980350.1610421
isin192,723573576.2508185,712040071.7802799
isin201,830145251.4271499,792224808.6455655
isin205,940485070.0762799,926296447.4605864
isin207,600086700.1302078,624878657.5275084
isin242,817087235.4491264,813939322.6540141
isin247,654861587.7553197,675992170.2620748
isin248,921416228.5246241,881535299.4536699
isin261,624951238.6453438,628183984.4699123
isin263,732323287.1120445,752818086.7654331
isin277,751102823.2963136,748574371.3652002
isin278,722452386.8295319,716915065.4385953
isin283,648122076.0930119,644774409.4412332
isin285,633498764.7033858,640167975.3691121
isin295,590011058.5867008,612647820.1892452
isin303,562877244.5147707,580855580.696523
isin312,610104992.7999481,624675416.9455768
isin313,587788486.1438605,593058237.7407061
isin316,754757519.0162022,752897396.4805467
isin322,911065118.7908899,882400473.1803389
isin328,681163790.6602435,683987007.3838823
isin333,602961194.434269,620239295.346214
isin335,643323626.5654848,647269967.7993089
isin336,727650595.3484219,711794605.1241429
isin340,764123060.1532826,749643640.2725588
isin351,602239500.9813225,614549042.0219009
isin357,598043598.4365666,616516754.62357
isin360,867866018.9625872,857936864.2556837
isin361,784222444.587555,798589029.6522474
isin366,732697042.8452199,722715846.3439223
isin374,601176559.6498151,627693406.1340266
isin375,647737853.9704536,646573581.0800339
isin376,716686946.5747037,727933134.1513159
isin377,604329814.0775322,610457792.4859445
isin378,703319796.8439448,711952589.8958057
isin379,653969819.2223841,660240651.6903543
isin393,616027716.6905879,623859777.2123603
isin394,590525990.0905081,624612563.0142773
isin395,883668904.5891862,859424073.1442518
isin397,813009747.284893,780600912.8337148
isin408,848289133.7084572,817928907.8620657
isin410,851765155.4365057,827726070.5359442
isin412,576788123.6325531,611261585.122828
isin413,874674854.8413739,846582565.8567489
isin414,689176322.5897709,688818803.3355383
isin422,615490727.8603032,622229934.8677497
isin423,648835553.6307282,640403290.6737199
isin424,636162086.4723213,668938670.8898559
isin425,772426076.2789321,760620887.5102959
isin439,599596097.9111216,621158510.9332811
isin465,787164393.6542724,770553050.2390938
isin498,896620083.0936456,852795920.7836442
isin506,806819669.6081715,780276916.4416177
isin507,645560336.9211698,671388475.4129282
isin526,917306541.8422552,885057743.2540178
isin527,744374922.4047645,718683287.7209606
isin536,643442660.7093484,648501746.5415782
isin544,778138943.2080818,788726323.4656429
isin553,700284179.2917525,701472672.8581069
isin557,783489232.9521499,759775535.6378838
isin558,914442293.5005251,875766139.8173325
isin576,892723792.5148541,854998780.9908001
isin591,601989427.5343776,635117903.9702044
isin599,607325566.4694775,616393248.6942326
isin681,627498597.9926134,636019353.495423
isin701,789072283.4840565,775735944.9481996
isin747,642715939.5342542,676531302.0990493
isin749,717609780.1962763,736464139.1424336
isin769,589546352.7269875,607679847.6189862
isin774,805384730.9380977,779973333.7932901
isin782,675817182.0796487,669366575.8668814
isin783,871077526.7322247,830891871.934405
isin784,667406263.654539,686877035.9195101
isin786,613311634.834912,623205873.4672332
isin789,704834439.3477054,693403669.6232917
isin790,608968527.3468995,633251821.9959278
isin791,607550509.0198772,613319900.3985125
isin792,852134699.0372617,818662137.7952186
isin807,752512341.581425,755608066.0328529
isin825,813163099.1139071,810009207.5095816
isin834,670683253.3741243,687308789.1966083
isin841,723136991.8150373,717088489.6927836
isin846,756581229.7223499,738108895.0976975
isin848,869568615.2756618,849724525.3224299
isin849,587567768.8244196,599326527.1341594
isin850,567849322.3851721,580579335.8919631
isin855,864975193.1035895,826390606.9393828
isin866,800659580.1749617,801240391.767064
isin888,760088735.0013044,767082023.7175072
isin898,675821392.3761212,675724489.27302
isin928,651257650.0372843,656739260.8265737
isin929,740087853.3516444,739067072.3366611
isin934,882540582.7614727,845513298.3748858
isin936,930104421.0828811,900178320.5396081
isin940,645471646.9039572,646139598.8180631
isin960,612355414.7850556,626443423.7331669
isin961,841562996.716871,852472668.8321751
isin963,727451546.5719563,710398730.3770659
isin965,672706011.7137867,683467309.4146599
isin980,601878119.3711457,618235987.8561126
isin1008,664401996.403424,687197819.3797495
isin1009,601981324.2187954,624990962.0310621
isin1017,592654902.6892112,596827792.5781492
isin1018,633060507.7550439,644225236.9769654
isin1025,857703903.4040309,829211268.7868505
isin1041,775276403.9131167,779562501.0505048
isin1049,628367358.7788281,639702484.544338
isin1053,738638651.5136839,738326111.195719
isin1055,595784669.7814271,618956200.5588712
isin1057,606997726.9146793,610211847.8640985
isin1072,644646294.2928643,673312218.6468446
isin1078,655289421.7692752,680293000.2161041
isin1079,831054258.3583139,796323157.8909239
isin1081,891775895.5922276,882733973.5052874
isin1083,707314742.2584968,700262665.7642896
isin1088,668646798.5198023,683057549.6994771
isin1089,739913643.0342224,727295796.5045321
isin1098,675455679.7938564,691520042.6153098
isin1123,901071106.5052512,882539008.9357737
isin1136,637120659.9165851,642224699.5091295
isin1170,908770438.3010615,886267874.937281
isin1181,776511096.3802923,750302625.8804183
isin1216,675639454.2337025,694754413.3361573
isin1217,909653832.0172424,877684734.3120449
isin1266,804935292.2076886,780286556.756925
isin1267,621790206.5037634,645463132.5405564
isin1269,845002579.7328442,832861766.0982018
isin1316,826787579.3089081,827495665.0798665
isin1322,588630558.0974946,596926320.7957222
isin1326,711538844.9156898,719343508.2734201
isin1331,722136273.4804735,727680129.6973042
isin1341,611530108.3175322,617209508.574501
isin1346,883723046.3985535,863480948.7462535
isin1349,655911055.0490526,680561447.9429023
isin1353,911889569.7713637,891045301.6370434
isin1355,843168467.6367483,804481501.5793265
isin1361,724822451.014594,723350484.4794286
isin1376,898958950.9498901,875057268.2016118
isin1377,667719170.2980937,670478048.9247348
isin1394,613622224.2675803,624921535.3487184
isin1395,725278012.7420807,715480436.7066809
isin1444,838234881.632496,812429622.6022193
isin1461,895130287.8009168,870873078.6023188
isin1466,603641477.8096433,640881458.7967207
isin1486,684640878.3180853,703183064.219814
isin1487,636232432.4489889,640907644.9049414
isin1503,714752256.4124616,708273843.9168236
isin1509,594400215.9154577,634321826.0029091
isin1528,890543004.5267823,846040888.9163269
isin1530,811591065.5359901,785980411.2196071
isin1531,825991288.0525674,836929764.3125573
isin1543,922197204.898459,889702957.8224777
isin1550,770410082.5407866,744534241.028126
isin1551,860202747.3322142,843127778.6648871
isin1553,722060875.8369012,709618668.9645648
isin1561,589113300.5823792,603639470.8678335
isin1562,909858898.609272,878996101.7746096
isin1563,656941644.7079479,682789043.3449571
isin1569,603036489.2585896,634837011.0239097
isin1576,824014155.5839251,789942825.3087603
isin1579,653663614.7720326,669405427.8295593
isin1580,896647544.7674909,867126849.940294
isin1598,711692200.887551,709858601.1105896
isin1602,592771819.2670496,607269722.8669273
isin1678,597977678.1052583,617774796.2199667
isin1773,595737847.9091812,605376521.8274217
isin1782,601070793.278114,609233765.3836743
isin1787,781114071.3939782,777299026.7719431
isin1792,642757137.8160626,666324212.843248
isin1892,696392267.4577813,689472759.2356496
isin1902,897485450.1549532,852362363.0286466
isin1907,809202940.6570156,790652784.4318737
isin1908,852219698.5514089,824484719.1081194
isin1916,720876454.4180529,700022150.5960228
isin1917,631692062.3896956,634728555.2249975
isin1918,863870165.6689806,826283860.7745608
isin1920,819413714.0999045,796093033.157293
isin1921,926859007.9385931,923345278.1944915
isin1925,652227050.5852101,662686134.6381583
isin1928,603054488.141419,625804388.3155771
isin1931,904254939.4660183,871100765.0778896
isin1933,824654840.0551251,824567940.3121907
isin1937,927704986.4166762,897859289.8816717
isin1966,680728040.7401321,676210769.715003
isin1971,681396147.965016,691180229.2877507
isin1987,623654140.2994353,624283790.6932384
isin1989,882144601.5770913,846624323.3338883
isin2001,702000802.7268308,681705902.7352583
isin2003,590059661.7136787,618576932.9691017
isin2004,821052419.6558537,797628049.7106764
isin2015,661566054.7353356,675883916.3289391
isin2029,880221981.7275571,842886051.3884997
isin2030,687310372.9529283,700719498.8522642
isin2031,672467407.5677066,679609880.7218044
isin2032,642116545.6307766,667725120.6806301
isin2205,636900577.9327077,654826892.7682787
isin2224,557675966.539678,565738035.7905852
isin2238,709684756.4664817,722381780.7940701
isin2251,647946854.4016103,663927494.9468852
isin2256,844688986.7145536,816807345.090075
isin2309,751917443.3462502,735976917.552019
isin2310,818011235.8009789,793019129.1276774
isin2311,815214299.7591726,817823383.8642831
isin2320,676863722.7912116,673273117.1788409
isin2323,805740356.7791166,808786089.8744935
isin2327,714028222.6750578,727107819.3514966
isin2334,649827586.4349645,668362369.6946983
isin2337,918062956.8621286,879746230.8664674
isin2342,634222607.4399277,643676922.6393509
isin2371,742060333.6087548,731533716.9583088
isin2372,654237113.6421639,665090123.6249431
isin2383,631479275.83851,616315783.5728812
isin2387,664488135.2730691,674520971.9921238
isin2393,581824988.3199859,592194686.726347
isin2399,589735738.6572884,599342646.8969808
isin2415,686917488.4503846,707390492.4277796
isin2428,830861005.3235086,822348441.0205464
isin2431,624683534.9829917,630622156.5795693
isin2451,729252083.4788425,719928447.1925583
isin2460,797985755.2829913,780817633.2702922
isin2468,826055761.7764146,823824748.3004571
isin2469,856636860.290656,836504567.4971972
isin2472,725285101.4679285,740771337.0302645
isin2478,602069942.6361809,634220787.2935988
isin2489,656789782.4079115,660744134.9518983
isin2498,753707666.5177687,746988131.3207244
isin2499,634794256.6577251,653165055.0750693
isin2502,734575049.6691364,759940091.2774223
isin2508,726367065.3400496,705846956.2101268
isin2513,623215836.7456994,653512152.7400062
isin2532,828380092.7096051,805295019.8159921
isin2533,752874720.4709172,743177849.0699699
isin2534,592523211.0181609,614003618.4912983
isin2535,702284176.3599731,720483886.3503038
isin2537,803941016.4704524,803129995.1136763
isin2546,865165350.9384195,849868607.774908
isin2551,778993881.3171773,761896606.4435964
isin2553,784525425.6465907,792177042.0020446
isin2558,934768713.0547134,924379809.1040689
isin2564,685572092.3924886,671894362.017981
isin2565,648682908.2453576,640155885.8883772
isin2568,677440472.4182708,670066040.9073904
isin2570,798662461.704506,773607540.4269694
isin2571,644924648.7489305,646136591.5556679
isin2572,722424338.2328067,739001775.2114213
isin2576,660101790.8969803,664573351.1776307
isin2592,715499636.5390375,711942938.1077211
isin2606,696029687.3191314,684652481.2174501
isin2615,586764557.1088461,609543485.3815435
isin2617,610287218.485056,625696745.4212384
isin2628,889924097.7304338,880064562.4722708
isin2632,735501418.3132458,717078574.939203
isin2664,704372250.037822,708808607.2905208
isin2669,602888205.5527296,612189329.9482278
isin2674,815015049.458551,808999181.5253497
isin2685,755269413.5419831,759943689.4531368
isin2686,575833401.6914135,583533201.0388577
isin2698,734656290.2101707,741962175.4524527
isin2703,677197129.2590268,692917969.4179345
isin2738,594690461.0022229,615644127.1048582
isin2773,654704340.8923072,643159190.5119535
isin2777,742487103.3555145,735361778.8317583
isin2783,582038306.5633186,581459567.645225
isin2786,760924119.3554564,775607907.842736
isin2793,624946347.3230257,641778146.0238903
isin2795,700216832.537995,694174484.4346769
isin2797,912671906.7937216,888956776.8971181
isin2802,661827301.4267603,663589528.8886387
isin2806,714533349.1771636,713340302.0708687
isin2813,651252724.0583081,661652122.2218424
isin2815,931270120.9120855,918525143.2162186
isin2833,722590977.894932,710364859.2395502
isin2835,811479298.4264559,779750499.3638926
isin2841,649759817.5093485,663177457.2179922
isin2855,777769561.6175613,785201176.3273586
isin2896,669300778.6602497,673185731.7528316
isin2898,747798349.393167,727046695.1866703
isin2913,756493623.0188595,749228908.0533748
isin2915,775988509.1529844,757004622.7049942
isin2919,806123315.4577787,771140678.4135706
isin2965,723619935.7155741,727922027.0305512
isin2992,612283341.2631633,630680858.2791651
isin2998,661080384.3160447,661131264.5811058
isin3011,757717374.6626219,737212943.3483051
isin3021,620980225.2198997,645729118.6908729
isin3022,712162372.7701526,706065274.4535253
isin3049,786871540.9444517,776677932.9597204
isin3069,766058216.9819381,752131955.859764
isin3079,638538001.6319946,645277281.1955655
isin3080,737901830.1518596,725865018.5697024
isin3091,582608431.4850816,598648609.1113938
isin3094,745595612.7275077,724676068.6164095
isin3101,913211490.2190175,885007232.536392
isin3111,614723719.5151385,623725420.5454652
isin3116,656166056.1826341,660614437.522077
isin3125,794856744.4586682,771344033.6477284
isin3126,839770846.1436726,801962383.8446677
isin3127,651854615.8091574,657377413.1231343
isin3128,798331074.2766563,771122013.9208766
isin3153,576014990.9861727,584762636.5162952
isin3154,770592854.1261637,745002825.1908674
isin3157,723914988.893733,732266137.0470958
isin3158,646614379.3334553,649525255.2960505
isin3166,719970928.2965698,729493168.1529645
isin3167,658084251.9077983,686340134.2489947
isin3172,827031427.0171846,817436561.6205666
isin3173,650911345.0883744,679424715.0511345
isin3180,861532197.9829309,831657000.2017577
isin3183,751381233.67657,735438771.312694
isin3185,609256591.1875159,622796187.7779824
isin3186,834009953.0397725,834240670.8330674
isin3195,834870951.4459034,823989364.2038339
isin3201,589089689.7775872,598325593.4750298
isin3203,817149708.9404097,819110447.5617819
isin3208,695464196.2270038,698174118.3002399
isin3209,714129176.7640444,725245088.042486
isin3211,712925722.9964653,694298810.58839
isin3217,609508968.9347309,612907845.7979513
isin3224,669519742.0883555,659080169.0652096
isin3226,658611310.5087084,649596616.0791227
isin3227,896078030.0766412,865632071.594771
isin3250,860719787.1266494,837851614.2909095
isin3265,693709427.1263777,693555741.8679043
isin3285,598884376.6670622,617127515.4830303
isin3294,626114867.9158261,622443036.5434624
isin3304,586983036.69427,615943809.9147286
isin3317,609848715.8794379,612984163.823183
isin3369,710548171.6066545,717741140.1865581
isin3430,745167083.4502237,730525122.5738895
isin3431,821457942.6054446,807132665.4346168
isin3436,604494336.464147,625646329.2075236
isin3437,661499821.2974231,663735591.2230499
isin3445,874077919.0810072,846477389.4490929
isin3484,591956332.9851636,607556758.3434
isin3679,630798715.8411576,662507048.8843038
isin3688,755208454.1294483,766618150.7684039
isin3698,828160357.0367477,810121421.2768517
isin3699,657757228.0597261,686935199.5904269
isin3707,650532474.0519143,643575813.6210737
isin3723,627259034.1533059,656171590.5945858
isin3726,783442387.7885157,768415541.9163895
isin3734,589670546.6944879,600307506.1207043
isin3735,675177210.337975,683741646.5118376
isin3747,931642231.041972,904428325.8128333
isin3748,679958482.2843169,696757237.0915645
isin3753,926296685.5457522,905503123.8228797
isin3754,823563646.3199326,811115064.869443
isin3757,787002026.9459194,761768314.104674
isin3773,586409701.3207695,601535129.3792701
isin3776,643957735.8772231,645792979.5656172
isin3804,605669774.1705946,607928306.1357133
isin3826,626573781.9940753,658258022.3809699
isin3860,894030781.9076841,853086495.8432883
isin3869,685717812.6251074,676794470.6034031
isin3875,591695775.450776,602528660.3388476
isin3878,686637034.1835394,682761082.1745367
isin3890,676622867.1776656,688357604.25467
isin3892,722584550.9726943,712576038.8904767
isin3903,698037599.7496219,691036258.0479896
isin3960,683155193.5794333,692918817.4159393
isin3966,677951330.3770533,696837320.4730494
isin3967,797734802.2782667,775927011.2118708
isin3973,563047139.9264158,578255986.86569
isin3974,797234729.1317892,767597519.3186414
isin3975,652388406.6711752,681113975.1198266
isin3976,782199084.0533996,760148048.5023018
isin3980,625736045.9376669,656750103.9911649
isin3985,718040948.1374183,709847969.1889969
isin3987,794516372.4589801,779830623.2786088
isin4013,788401215.4805019,763012081.1977338
isin4022,769148678.9539645,774752926.1838084
isin4040,748442937.5245916,738853823.5418718
isin4078,599820514.6009295,632692230.9313135
isin4123,869592479.3689127,840827734.6999668
isin4130,816037680.621234,798066574.2410752
isin4137,599190082.3996786,615550492.6061924
isin4162,776825042.6305189,760918855.3326739
isin4163,664679764.6212869,684553226.711884
isin4203,671330371.9384661,685531557.5048391
isin4205,758864584.0909163,760599135.3433667
isin4224,651494843.8998252,649597209.9221873
isin4226,763468559.2312768,742544411.5470622
isin4227,663943715.2810849,668098211.9015883
isin4228,856518518.7043208,813431415.7446529
isin4231,655004620.9239745,660904666.454908
isin4236,785924485.5062122,784898381.5563173
isin4237,641239531.5144826,642481007.2829534
isin4238,654514342.4850138,665444638.0101345
